id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
51037782,Beautiful & Cozy Stay in Historical Bed Stuy!,229149668,Paul,Brooklyn,Bedford-Stuyvesant,Entire home/apt,124.0,30.0,57,297
51040846,Absolutely Stunning Williamsburg Penthouse,173307,Eric,Brooklyn,Williamsburg,Entire home/apt,218.0,30.0,9,89
51045369,Beautiful & modern studio doorman elevator w/d (5),384532776,Nathan,Manhattan,Hell's Kitchen,Entire home/apt,163.0,30.0,9,344
51059180,NYC Style Family Studio Close To Time Square # 50,345231956,Alberto,Manhattan,Midtown,Entire home/apt,252.0,1.0,113,246
51059798,The Lenox II â€¢ Vibe 8658,61391963,â¨StayWithVibe.â©,Manhattan,Upper East Side,Entire home/apt,192.0,30.0,13,335
51061698,"Top Floor 1Br penthouse with large Patio ,Ac ,direct access to Amazing Roof 


Laundry in building 

8 mints from A C trains, 11 mints from J train",253242801,Erik,Brooklyn,Bedford-Stuyvesant,Entire home/apt,195.0,30.0,3,270
51064101,Cheerful 2 bedroom,413161278,Florcie,Brooklyn,East Flatbush,Private room,168.0,1.0,125,306
51064493,Bright 2 b/r with beautiful sunset manhattan views,208752230,Katy,Brooklyn,Williamsburg,Entire home/apt,333.0,30.0,3,123
51068516,Prospect Park gem,108699045,Moti,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,230.0,30.0,12,365
51069339,Private Room in the Astoria Sanctuary Apartment,4835177,Andrea,Queens,Astoria,Private room,96.0,30.0,3,164
51119388,Lovely 2 Bedroom Apt in the heart of Astoria NY,175368122,Anthony,Queens,Ditmars Steinway,Private room,69.0,30.0,41,363
51121141,Large Quiet Top Floor 2 Bedroom Apt (Gramercy),12428813,Joe,Manhattan,Stuyvesant Town,Entire home/apt,265.0,30.0,12,107
51143643,Lovely 1-bedroom flat in Lower East Side/Manhattan,294887247,John,Manhattan,Chinatown,Entire home/apt,143.0,30.0,162,161
51149917,The Ellison,16954768,Hugo,Manhattan,Harlem,Private room,50.0,30.0,13,236
51150521,Letâ€™s stay home(1 bottle complementary wine ),12906385,Raymond,Bronx,Concourse Village,Private room,92.0,30.0,33,365
51165082,Domino Park Oasis 2,7531229,Melissa,Brooklyn,Williamsburg,Entire home/apt,290.0,30.0,0,88
51166991,The Lenox III â€¢ Vibe 8659,61391963,â¨StayWithVibe.â©,Manhattan,Upper East Side,Entire home/apt,210.0,30.0,14,305
51169564,Prime Williamsburg - Gorgeous Contemporary Room,134951555,Sofi,Brooklyn,Williamsburg,Private room,112.0,30.0,37,133
51174632,Exclusive Home in the Heart of Staten Island,123719570,J&S,Staten Island,Westerleigh,Entire home/apt,38.0,180.0,19,365
51175460,Sunny Upper East Side Flat 3W,4083654,Santina,Manhattan,Upper East Side,Entire home/apt,138.0,30.0,7,104
51176539,Private & Peaceful | Entire Place | High-Line,11243113,Terry,Manhattan,West Village,Entire home/apt,255.0,30.0,0,365
51195082,Beautiful humble abode in Brooklyn,400193201,Daniella,Brooklyn,Canarsie,Entire home/apt,113.0,30.0,35,88
51195659,138 Bowery-Bright Studio,51501835,Jeniffer,Manhattan,Chinatown,Entire home/apt,166.0,30.0,8,266
51196272,145 Mulberry-Two bedroom Apartment,51501835,Jeniffer,Manhattan,Little Italy,Entire home/apt,243.0,30.0,3,315
51196476,1 bedroom rental unit with patio,414167393,David,Manhattan,Lower East Side,Private room,100.0,30.0,0,270
51197475,"Sunny Apt; By LGA, Midtown, Astoria, LIC, Flushing",34913162,Annabel,Queens,East Elmhurst,Entire home/apt,90.0,30.0,65,170
51205263,Modern LUXE Spacious - Free Private Parking,414317909,Marshawn,Queens,East Elmhurst,Private room,224.0,2.0,144,259
51205592,Deluxe Room in Greenpoint Apartment,48881919,Lauryn,Brooklyn,Williamsburg,Private room,160.0,1.0,142,22
51211344,Comfortable private 3 bdrm in Windsor Terrace,238686010,Mary,Brooklyn,Windsor Terrace,Entire home/apt,236.0,30.0,31,365
51215526,Luxury 1BR at 8th & Broadway | Hells Kitchen NYC,30283594,Global Luxury Suites,Manhattan,Midtown,Entire home/apt,232.0,30.0,3,364
51215558,Walkable NY 1BR in Sutton Place nr Shops,30283594,Global Luxury Suites,Manhattan,Midtown,Entire home/apt,259.0,30.0,1,365
51215712,"Queen bed, Desk, Books, Large Mirrors & Sunny",33612342,Sayra,Brooklyn,Sunset Park,Private room,122.0,2.0,138,299
51226268,Lovely 1BR one stop away from Manhattan,75229214,Inna,Queens,Long Island City,Entire home/apt,155.0,30.0,12,30
51227641,1597-9  Renovated Studio Prime UES WD in unit,162280872,Urban Furnished,Manhattan,Upper East Side,Entire home/apt,264.0,30.0,4,330
51228351,Steps from Bryant Park + Fitness Center,414221490,Hotel In New York,Manhattan,Midtown,Private room,255.0,1.0,824,169
51230660,"Times Square ,room for rent.15 minutes away",410869252,Sonia,Manhattan,Hell's Kitchen,Private room,102.0,30.0,9,365
51232872,Large Quiet Bedroom in the Heart of Astoria!,390359155,Alex,Queens,Ditmars Steinway,Private room,72.0,30.0,27,174
51233737,138 Bowery-Studio with private outdoor,51501835,Jeniffer,Manhattan,Nolita,Entire home/apt,177.0,30.0,8,239
51235989,COZY ROOM IN TIMES SQUARE,167270001,Pietro,Manhattan,Hell's Kitchen,Private room,133.0,30.0,27,365
51241506,Penthouse Studio East 50s with Roof Terrace,87183086,Elizabeth,Manhattan,Midtown,Private room,297.0,1.0,339,226
51243376,Lovely 3-Bedroom Apt in  the Heart of Brooklyn,414869990,Alberto,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,276.0,30.0,94,365
51246356,Rumble Suite with Qn Bed and Huge Private Patio!,230947125,Cornelius,Brooklyn,Bedford-Stuyvesant,Private room,91.0,30.0,1,365
51248654,More for less,414924887,Lester,Brooklyn,Flatbush,Private room,175.0,30.0,19,364
51517634,Breakfast N' BedStuy : SUN DRENCHED PRIVATE 3 BDRM,345992143,Trevor,Brooklyn,Bedford-Stuyvesant,Entire home/apt,321.0,30.0,63,365
51519947,"""Third listing off the Market""",411034737,Peter,Brooklyn,East Flatbush,Private room,69.0,30.0,36,104
51521740,Midtown Urban Stay near Koreatown,348619646,Nomad Studios,Manhattan,Midtown,Entire home/apt,248.0,1.0,4,10
51534246,Contemporary Studio Apartment with all Amenities,347502164,Yotlaire,Brooklyn,Bedford-Stuyvesant,Private room,122.0,30.0,29,364
50929305,"""Quite the Cozy Place!""",411760614,Brenda,Manhattan,Harlem,Entire home/apt,100.0,31.0,14,164
50938980,Nice Private Room Queens NY St. Johnâ€™s University,215759678,Andrew,Queens,Jamaica Estates,Private room,55.0,30.0,14,365
50939326,Private Corner Room Queens NY St. Johns University,215759678,Andrew,Queens,Jamaica Estates,Private room,55.0,30.0,15,335
50953084,Untitled at 3 Freeman - Sky King (ADA),158969505,Untitled,Manhattan,Nolita,Private room,501.0,1.0,144,274
50957892,Renovated NY Studio in E Harlem,25116086,Timothy,Manhattan,East Harlem,Entire home/apt,106.0,30.0,2,74
50958541,Sunny 2 bdrm apt  in Manhattanâ€™s Gramercy area,117932348,Deborah,Manhattan,Gramercy,Entire home/apt,164.0,31.0,13,156
50961550,Winter Getaway Williamsburg 1BR Close to Manhattan,4030621,Rob,Brooklyn,Williamsburg,Entire home/apt,146.0,30.0,89,191
50971404,Lovely Bright 3 Bedroom in Bushwick,3211428,Julia,Brooklyn,Bushwick,Entire home/apt,162.0,30.0,37,290
50975371,President Suite,57023844,Karlene,Queens,Jamaica,Private room,93.0,30.0,2,365
50977430,Untitled at 3 Freeman - Sky Queen,158969505,Untitled,Manhattan,Nolita,Private room,357.0,1.0,68,327
50991222,Enjoy a great stay in our BedStuy home.,95442839,Pierre,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140.0,30.0,87,283
50992992,Private 1-Bedroom in Victorian Harlem Mansion,3777978,Tony,Manhattan,Harlem,Private room,76.0,30.0,46,153
50992996,Modern space in Williamsburg,117027704,Michael,Brooklyn,Williamsburg,Private room,280.0,1.0,179,228
50994682,"""Come to me; Littly Itally.""",411034737,Peter,Bronx,Belmont,Private room,57.0,30.0,4,106
50998578,"Room Suite in Ocean Hill, BedStuy",6238225,Rachael,Brooklyn,Bedford-Stuyvesant,Private room,226.0,2.0,153,102
51251317,Entire Loft - Perfect Airy 3 bed Williamsburg PH,1589886,Raashi,Brooklyn,Williamsburg,Entire home/apt,413.0,30.0,11,34
51251630,Modern Room with Private Bathroom & Laundry,26555925,Luis,Brooklyn,Bushwick,Private room,135.0,30.0,9,296
51257815,Brownstone Experience/One Bedroom Close to All!!!,393967857,Monette,Brooklyn,Bedford-Stuyvesant,Entire home/apt,128.0,30.0,15,219
51260918,Completely Customized NYC Micro Studio,392437847,Steve,Manhattan,Upper East Side,Entire home/apt,166.0,30.0,2,358
51262232,Sun-lit Serene Brooklyn Loft with city views,44152990,Olivia,Brooklyn,Greenpoint,Entire home/apt,216.0,30.0,51,82
51262978,âœª Large 2 Bedrooms  âœª Queen Beds  âœª Work Stations,414684807,Niamh,Manhattan,Chinatown,Entire home/apt,297.0,30.0,23,94
51263392,Comfortable  2BR apartment close to everything,98868983,Nen,Staten Island,Stapleton,Private room,99.0,30.0,18,365
51265207,Cheerful 3 BR townhouse in Brooklyn.,2107636,Jesse,Brooklyn,Bedford-Stuyvesant,Entire home/apt,282.0,30.0,1,319
51279306,Private Room in Charming Williamsburg Home,31204913,Anfisa,Brooklyn,Williamsburg,Private room,138.0,30.0,8,89
51281056,Clean and cozy apartment in the heart of Manhattan,305489297,Stavros,Manhattan,Kips Bay,Entire home/apt,309.0,30.0,5,245
51283129,Large Sunny Artist Loft with Balcony,21996012,Michal,Brooklyn,Bedford-Stuyvesant,Entire home/apt,298.0,30.0,22,88
51286547,Live from Flatbush Junction,90787064,Tamara,Brooklyn,East Flatbush,Private room,442.0,30.0,0,270
51288172,Work From Home Place Fast Wi-Fi near Central Park,2788934,Andrew,Manhattan,Upper West Side,Private room,67.0,30.0,4,255
51306036,â˜… AMAZING 2 BEDROOM APT 1/2 BLOCK TO CENTRAL PARKâ˜…,9293730,Inna,Manhattan,Upper West Side,Entire home/apt,226.0,30.0,17,352
51307052,Huge Zen Room NYC,21074914,Albert,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30.0,15,161
51311626,Beauty on the Reservoir! New Reno & Modern Home,279230537,Samuel,Bronx,Kingsbridge,Entire home/apt,357.0,30.0,22,47
51327110,433 West 53-Two Bedroom Apartment Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,221.0,30.0,7,293
51343758,"Bushwick Large Room, Laundry, 25 to Manhattan #217",3223938,Eugene,Queens,Ridgewood,Private room,54.0,30.0,0,318
51356492,Cosy Family Charm,79060345,Francisco,Manhattan,Midtown,Entire home/apt,242.0,1.0,146,204
51361023,1 bedroom in prime Williamsburg w/a lot of lights,112176279,Arda,Brooklyn,Williamsburg,Entire home/apt,472.0,30.0,4,180
51363890,Adorable 3BR apartment a few min to Ferry,98868983,Nen,Staten Island,Stapleton,Private room,102.0,30.0,43,365
51364003,Comfort on Monroe 2,148102066,Zainab,Brooklyn,Bedford-Stuyvesant,Private room,64.0,30.0,72,199
51367149,454-4R New 2BR prime midtown Best value Sleeps 5,2119276,Urban Furnished,Manhattan,Hell's Kitchen,Entire home/apt,226.0,30.0,3,34
51383927,"Warm, Lovely, Sunny, & Spacious Private room",416129697,Shay,Brooklyn,Bedford-Stuyvesant,Private room,192.0,1.0,97,67
51387723,2 private upstairs floors in our townhouse,6323006,Kate,Brooklyn,East Flatbush,Entire home/apt,480.0,1.0,56,130
51389174,Private apartment 5 minutes from jfk,416179654,Eon,Queens,Jamaica,Entire home/apt,161.0,30.0,21,364
51391054,Room3,294733575,Zhongmei,Queens,Flushing,Private room,69.0,30.0,17,341
51391555,Brooklynâ€™s Finest,343672645,S-Alanis,Brooklyn,Flatbush,Entire home/apt,221.0,30.0,0,269
51402678,Sun drenched Factory loft with private parking,21182651,Joseph,Brooklyn,Greenpoint,Entire home/apt,334.0,30.0,1,178
51406622,Room close to Hospitals,98066882,John,Bronx,Williamsbridge,Private room,177.0,2.0,29,89
51407096,cheerful residential Home with free parking.,98868983,Nen,Staten Island,Rosebank,Private room,96.0,30.0,33,364
51411254,Untitled at 3 Freeman - Untitled Queen,158969505,Untitled,Manhattan,Lower East Side,Private room,369.0,1.0,220,352
51411625,Flushing/Elmhurst 2BRof3BR Duplex (BR#5&6),295247374,Rafael,Queens,East Elmhurst,Private room,114.0,30.0,39,334
51412408,Flushing/Elmhurst BR#4,295247374,Rafael,Queens,East Elmhurst,Private room,62.0,30.0,43,237
51421349,ä¸¤å¼ åŒäººåºŠæˆ¿é—´Two double bed room,284126288,Xin,Queens,Flushing,Private room,65.0,30.0,2,365
51441187,Modern Cozy 3br Home Just 10 Mins from Jfk,373042041,RedAwning,Queens,Springfield Gardens,Entire home/apt,371.0,30.0,13,362
51443431,Luxury 1 Bedroom Duplex Apt in heart of Chelsea,29926901,Peter,Manhattan,Chelsea,Entire home/apt,208.0,30.0,33,361
51445783,Guest Overflow,1339545,Nina,Brooklyn,Park Slope,Entire home/apt,155.0,30.0,84,180
51449212,Quiet one bedroom rental in the heart of Brooklyn,8198553,Sharon,Brooklyn,East Flatbush,Private room,89.0,30.0,0,363
51534404,2 Bedroom apt 21 miles from Metlife WorldCup 2026,403062824,Daniel,Queens,Corona,Entire home/apt,161.0,30.0,10,365
51538601,Spacious Ft Greene 2BR. Right by the park!,209491015,Aaron,Brooklyn,Fort Greene,Private room,202.0,30.0,52,46
51539066,Hermosa habitacion con vista para meditar.,391434532,Ismalin,Bronx,Morris Heights,Private room,83.0,30.0,7,365
51542838,Long Island City/Astoria Gorgeous Loft Apartment,280926705,Selena,Queens,Astoria,Entire home/apt,272.0,30.0,14,334
51560696,The Dale II â€¢ Vibe 8660,61391963,â¨StayWithVibe.â©,Manhattan,Upper East Side,Entire home/apt,184.0,30.0,21,284
51561670,433 West 53-Studio in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,138.0,30.0,10,248
51565221,Adorable 2-bed 1-bth w/ free parking 3miles to JFK,149365996,Yonelle,Queens,Springfield Gardens,Entire home/apt,165.0,30.0,104,365
51585959,Private cozy space for two! No bathroom sharing.,134669838,Ebenezer,Staten Island,Mariners Harbor,Private room,83.0,30.0,81,270
51603968,"BEAUTIFUL ROOM IN QUEENS, CLOSE TO SUBWAY STATION",463061,Lise,Queens,Woodhaven,Private room,86.0,30.0,15,268
51608080,"Luxury 1 bedroom with games, gym and pool table",234641474,Curwin,Brooklyn,Crown Heights,Entire home/apt,368.0,30.0,18,263
51614134,Bliss in Brooklyn. 1bedroom in house with backyard,418124294,Kim,Brooklyn,Canarsie,Private room,60.0,30.0,184,223
51615709,Modern Studio with Laundry - Doorman Elevator (16),384532776,Nathan,Manhattan,Hell's Kitchen,Entire home/apt,137.0,30.0,3,365
51619252,Private Room at Rogers of Rockaway Beach 116th St,73570025,Angela,Queens,Breezy Point,Private room,151.0,30.0,44,335
51619634,Untitled at 3 Freeman - Studio Queen,158969505,Untitled,Manhattan,Lower East Side,Private room,306.0,1.0,2300,362
51619751,A place to stay recovering from major surgery.,85202728,Lourdes,Queens,Holliswood,Entire home/apt,396.0,30.0,3,364
51620955,Spacious private room in beautiful apartment!,341908723,Aleph,Brooklyn,Cypress Hills,Private room,18.0,90.0,1,179
51621362,"Very clean, cozy, warm and quite private room",341908723,Aleph,Brooklyn,Cypress Hills,Private room,17.0,90.0,1,179
51621590,Stunning private room in cozy apartment!,341908723,Aleph,Brooklyn,Cypress Hills,Private room,17.0,90.0,0,179
51621735,Large hideaway private room with couch!,341908723,Aleph,Brooklyn,Cypress Hills,Private room,17.0,90.0,1,179
51621907,Gorgeous room in Cypress Hills,371421385,Patrick,Brooklyn,Cypress Hills,Private room,44.0,30.0,208,326
51622613,433 West 53-Studio located in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,133.0,30.0,9,103
51622736,138 Bowery-Studio in Little Italy,51501835,Jeniffer,Manhattan,Chinatown,Entire home/apt,138.0,30.0,5,144
51623333,Cozy Sunny Large Space near Museum & Park.,396369764,Morais,Brooklyn,Crown Heights,Entire home/apt,88.0,30.0,86,307
51634025,Cozy One Bedroom in Heart of Upper East Side,22541573,Furnished Quarters,Manhattan,Upper East Side,Entire home/apt,222.0,30.0,6,192
51636415,Giovannaâ€™s Studio Deluxe Palace,149131919,Giovanna,Queens,Jamaica Estates,Entire home/apt,141.0,30.0,32,365
51639195,Private one bedroom guest suite,170724808,Gayle,Brooklyn,Crown Heights,Private room,94.0,30.0,93,320
51639443,"NEW Beautiful Fully Furnished Apt w/ Balcony, W/D",410066428,Yoina,Brooklyn,East Flatbush,Entire home/apt,184.0,30.0,15,242
51639873,"Large 1 bdrm apt, 1 block to central pk 30 DAY MIN",30045574,Barry,Manhattan,Upper West Side,Entire home/apt,187.0,30.0,17,45
51653479,Brooklyn House Crown Heights East Flatbush,1516600,â¨Matthew H.â©,Brooklyn,Crown Heights,Entire home/apt,158.0,30.0,6,205
51662471,433 West 53-Spacious studio in Midtown West,51501835,Jeniffer,Manhattan,Hell's Kitchen,Entire home/apt,144.0,30.0,5,273
51664307,Doorman 24/7 ~ Spacious Corporate 2 BDR apt~Family,29582882,Jerry & Lynn,Manhattan,Midtown,Entire home/apt,228.0,30.0,2,169
51664813,Luxury 6Bed 4Bath Duplex in Historic Brownstone,418559327,Lucy Ding,Brooklyn,Crown Heights,Entire home/apt,151.0,30.0,51,246
51667245,Beautiful Brownstone 2 Bed 2Bath W Backyard,418559327,Lucy Ding,Brooklyn,Crown Heights,Entire home/apt,187.0,30.0,60,184
51670402,3 Bedroom unit For large groups,418613898,Nicole,Brooklyn,East Flatbush,Entire home/apt,410.0,30.0,22,365
51680457,"Spacious 1-bedroom Refuge in Ditmas Park, Brooklyn",411600910,Ida,Brooklyn,Flatbush,Entire home/apt,136.0,30.0,12,89
51682883,New Lower-Level Apartment - 20 Min to Manhattan,418115272,Billy,Queens,Bayside,Entire home/apt,92.0,30.0,55,177
51684534,Untitled at 3 Freeman - Untitled King,158969505,Untitled,Manhattan,Lower East Side,Private room,338.0,1.0,279,361
51685104,lovely 2 bedroom apt for rent in brooklyn,183810787,Hamada,Brooklyn,Sheepshead Bay,Entire home/apt,87.0,40.0,0,365
51685477,The Blue Room,418726582,Gerard,Brooklyn,East Flatbush,Private room,80.0,30.0,26,89
51686145,Classic Private Room #559 C,305240193,Elena,Manhattan,East Village,Private room,110.0,30.0,0,158
51691170,The Mermaids Bungalow,417548106,Julie,Queens,Rockaway Beach,Entire home/apt,160.0,30.0,21,270
51694637,Doorman 2BR apartment Washer/Dryer & Elevator (10),384532776,Nathan,Manhattan,Hell's Kitchen,Entire home/apt,187.0,30.0,1,365
51702923,Award-winning Spacious Townhouse in Williamsburg,327439,Emily,Brooklyn,Williamsburg,Entire home/apt,1481.0,30.0,5,252
51705943,Lovely 1 Bedroom in Prime UWS,292894878,Zee,Manhattan,Upper West Side,Entire home/apt,100.0,41.0,57,125
51713806,Bronx Comfort: big bedroom plus private bathroom,1024891,Leana,Bronx,Hunts Point,Private room,66.0,30.0,20,89
51715178,Travel home,418963813,Chunjie,Queens,Fresh Meadows,Entire home/apt,118.0,30.0,29,59
51724883,Modern Studio with Laundry Doorman Elevator (19),384532776,Nathan,Manhattan,Hell's Kitchen,Entire home/apt,137.0,30.0,11,365
51725222,Loft Living in Manhattan!,129474716,Joseph,Manhattan,Lower East Side,Entire home/apt,499.0,30.0,0,349
51726376,Room 1 (14 minutes by train from Times Square),208365297,Zuleide,Queens,Long Island City,Private room,165.0,1.0,302,157
51727396,Sacred sanctuary duplex chef kitchen private yard,35474168,Michael,Brooklyn,Bedford-Stuyvesant,Entire home/apt,260.0,30.0,0,89
51451368,Nyc apt in the middle in nyc,17770287,Nina,Manhattan,Murray Hill,Entire home/apt,95.0,60.0,7,262
51454723,"Private Balcony room in Bay Ridge, BK",8288419,Jason,Brooklyn,Bay Ridge,Private room,62.0,30.0,12,319
51455566,Historic brownstone - Rm2,36641,Katie,Manhattan,Harlem,Private room,133.0,30.0,35,365
51455941,Historic brownstone - Rm3,36641,Katie,Manhattan,Harlem,Private room,95.0,30.0,40,246
51455950,Historic brownstone - Rm4,36641,Katie,Manhattan,Harlem,Private room,84.0,30.0,42,143
51465312,Gorgeous Room in Amazing Riverfront Manhattan Apt,26600861,Juan Luis,Manhattan,East Harlem,Private room,115.0,30.0,0,365
51467306,"Master room in Bay Ridge, BK",8288419,Jason,Brooklyn,Bay Ridge,Private room,55.0,30.0,7,283
